col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,division
Vincent Furlong,,,,,,,,,,,,,,,,1,2,10,3,1,2,3,5,6,5,5,2,3,6,6,7,3,1,5,6,1,3,3,1,2,3,2,1,1,1,0,4,1,1,1,1,22
Lyris Younge,,,,,,,,,,,,,,,,,0,4,7,10,6,6,8,1,8,7,9,6,7,0,5,3,2,2,0,2,3,1,2,2,1,1,0,2,2,1,1,0,1,2,1,22
Jennifer Schultz,,,,,,,,,,,,,,,,,,0,4,1,6,4,9,7,2,5,2,5,4,7,6,8,2,6,2,4,2,5,3,2,2,3,3,2,2,3,1,2,2,2,2,22
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,0,10,13,1,4,2,9,2,7,2,2,3,6,3,4,2,2,3,8,4,2,4,3,5,4,4,3,5,1,1,3,3,2,22
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,0,7,7,3,4,7,1,5,1,0,0,1,1,2,1,2,2,6,1,5,4,0,0,3,1,0,1,1,1,0,2,0,22
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,0,1,4,3,6,3,6,1,2,2,3,5,6,3,1,2,9,6,1,1,0,3,3,6,3,2,0,1,3,3,3,22
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,0,4,7,3,2,3,2,1,0,3,1,0,1,2,5,2,1,4,1,1,1,3,0,1,0,2,2,0,0,1,22
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,0,5,3,8,4,6,8,1,6,4,1,3,3,4,3,4,2,2,2,1,2,3,3,2,1,1,1,3,2,22
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,5,3,2,3,4,5,1,3,3,2,4,2,2,3,2,2,3,0,2,0,2,3,2,0,2,22
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,,0,2,8,0,2,2,2,2,1,3,2,2,6,2,1,6,3,2,2,0,3,1,2,2,2,1,1,22
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,8,9,1,4,1,0,4,3,2,1,1,0,1,2,1,2,0,1,0,0,1,0,0,0,22
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,3,4,3,1,1,2,3,2,1,0,3,5,1,2,3,1,0,0,2,1,1,22
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,4,3,4,1,1,2,2,0,1,3,1,2,1,1,0,0,1,1,1,1,0,0,22
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,2,0,2,2,0,1,1,0,2,1,0,1,1,0,0,2,0,0,0,0,22
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,4,2,2,1,0,2,2,0,2,2,1,0,1,1,1,1,2,0,0,22
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,2,1,2,1,1,1,2,2,0,2,3,2,0,0,1,2,1,22
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,1,2,3,3,1,3,3,1,2,2,3,3,1,2,1,1,22
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,0,0,1,2,0,1,2,0,0,0,1,1,1,22
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,3,1,3,1,1,0,2,1,1,1,2,2,2,22
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,2,1,5,0,3,1,0,2,4,1,0,1,2,22
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,5,1,2,1,2,2,1,2,0,1,1,22
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,0,2,2,3,1,2,1,2,2,1,2,22
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,3,4,1,2,1,1,3,2,4,22
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,1,1,3,2,1,1,0,0,22
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,2,1,1,1,1,22
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,3,2,1,0,1,1,22
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,2,0,0,2,1,1,22
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,2,1,0,1,22
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,1,1,1,22
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,0,22
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,22
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,22
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,22
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,22
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,22
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22
Total,53,41,35,19,18,17,9,3,47,46,41,33,30,26,25,25,23,22,22,22,19,19,18,17,17,16,15,15,15,15,13,13,11,11,11,11,11,10,10,9,9,9,8,6,6,6,6,5,5,5,5,22
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,23
,Jon Marshall,Ken Powell,Scott Diclaudio,Michael Fanning,Rainy Papademetriou,Brian T Ortelere,Thomas Martin,Abbe Fletman,Vincent N Melchiorre,Marissa Brumbach,Stephanie M Sawyer,Tracy B Roman,Lynne M Summers,Lyris Younge,Kai Scott,Leon Goodman,Mia Roberts Perez,Sherman Toppin,Vincent Furlong,James F Berardinelli,Jennifer Schultz,Leon A King Ii,Chris Mallios,Daine Grey Jr,Deborah Watson Stokes,Lucretia Clemons,William J Ciancaglini,Edward William Louden Jr,Frances Fattah,Rania Major,Stella Tsai,Anthony Kyriakakis,Chris Mccabe,Vince Giusini,Wayne M D Bennett,Sandjai Weaver,Betsy Wahl,Shanese Johnson,Starr Marshall Cash,Tangie M Boston,Jodi Lobel,Joshua Hill,Franklin A Bennett Iii,Christian Dicicco,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Franklin A Bennett Iii,Gary S Silver,23
Jon Marshall,1,33,35,31,28,30,27,28,27,26,24,3,2,3,4,2,4,6,3,3,3,3,3,3,3,0,2,1,1,2,3,3,2,1,1,1,0,0,2,0,0,1,0,30,35,25,12,2,0,1,1,23
Ken Powell,,0,33,31,27,28,29,26,28,26,23,4,2,2,2,1,1,3,4,2,2,3,0,1,0,1,3,2,2,0,2,3,0,1,2,1,0,0,0,1,0,0,0,33,31,24,7,0,1,1,1,23
Scott Diclaudio,,,0,29,28,27,29,26,26,25,22,4,5,2,3,2,3,5,5,2,3,3,2,2,1,1,2,2,2,1,3,3,1,2,1,1,0,0,0,0,0,0,0,30,33,21,9,2,1,1,2,23
Michael Fanning,,,,0,27,27,25,25,30,28,28,3,4,2,4,3,2,3,2,1,1,2,2,3,3,2,2,0,2,1,1,1,3,0,0,1,0,1,2,1,1,0,0,31,30,20,11,2,0,0,0,23
Rainy Papademetriou,,,,,0,30,28,29,26,25,24,4,3,2,3,3,5,3,4,2,2,1,3,2,0,3,2,2,1,2,4,2,1,3,3,0,0,0,0,0,0,0,0,28,28,18,11,3,1,1,1,23
Brian T Ortelere,,,,,,0,26,29,26,26,24,2,2,1,3,2,1,3,3,3,3,3,1,1,1,1,3,2,0,1,3,3,0,1,2,1,1,0,0,0,0,1,0,27,27,18,12,2,1,1,1,23
Thomas Martin,,,,,,,0,26,24,22,20,5,4,4,2,1,4,5,6,2,3,2,2,2,0,2,2,3,2,1,3,3,1,3,3,1,1,0,0,1,0,0,0,30,28,19,11,2,1,2,2,23
Abbe Fletman,,,,,,,,0,24,24,23,3,1,1,3,1,3,3,3,2,3,3,3,1,1,1,2,1,1,2,4,2,0,0,1,1,1,0,0,0,0,1,0,26,26,15,12,4,2,1,1,23
Vincent N Melchiorre,,,,,,,,,0,28,24,3,3,1,0,0,1,1,1,3,0,1,0,1,0,1,3,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,28,25,17,8,1,0,0,0,23
Marissa Brumbach,,,,,,,,,,0,24,1,2,1,1,0,1,1,0,2,0,2,1,2,0,1,3,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,25,24,17,9,1,2,0,0,23
Stephanie M Sawyer,,,,,,,,,,,0,2,2,3,3,2,2,2,1,0,1,3,2,4,3,1,1,0,2,1,0,0,3,0,0,1,0,2,2,1,1,0,0,24,25,16,9,2,1,0,0,23
Tracy B Roman,,,,,,,,,,,,0,5,4,1,1,3,2,5,1,4,4,2,1,3,3,1,4,2,2,0,2,1,2,2,2,0,0,0,1,0,1,0,5,6,4,1,4,1,3,3,23
Lynne M Summers,,,,,,,,,,,,,0,4,2,3,2,3,3,2,3,3,1,2,3,3,2,2,3,1,1,1,2,2,1,2,0,1,0,1,1,0,0,6,7,4,2,3,1,1,2,23
Lyris Younge,,,,,,,,,,,,,,0,3,1,4,4,3,2,2,3,3,5,4,3,2,2,2,2,0,0,3,2,2,0,0,1,2,1,0,0,0,5,5,8,3,1,1,2,1,23
Kai Scott,,,,,,,,,,,,,,,0,3,3,4,2,1,0,2,4,3,4,3,2,0,2,1,3,2,2,1,2,0,0,0,2,0,0,0,0,4,5,4,6,3,2,0,0,23
Leon Goodman,,,,,,,,,,,,,,,,0,0,1,3,1,2,2,0,1,2,2,1,1,3,1,0,1,1,0,0,1,0,1,0,1,1,0,0,6,4,2,2,2,0,0,0,23
Mia Roberts Perez,,,,,,,,,,,,,,,,,0,3,2,2,1,0,5,3,2,2,1,1,1,1,2,0,3,2,2,0,0,0,2,0,0,0,0,2,5,4,5,3,1,1,1,23
Sherman Toppin,,,,,,,,,,,,,,,,,,0,3,1,3,3,3,3,3,1,1,1,1,2,2,2,2,1,1,1,0,0,2,0,0,0,0,4,7,5,5,1,1,0,1,23
Vincent Furlong,,,,,,,,,,,,,,,,,,,0,2,4,3,1,0,1,3,1,3,2,1,0,2,0,1,2,1,0,0,0,1,0,0,0,5,5,4,2,3,1,1,1,23
James F Berardinelli,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,2,3,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,4,3,3,1,2,1,0,0,23
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,0,3,1,0,2,0,0,3,1,2,0,2,1,0,0,3,0,1,0,1,1,1,0,2,5,3,1,3,1,1,2,23
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,0,0,2,3,2,1,2,2,3,0,2,0,0,0,2,0,1,0,0,0,1,0,5,4,4,1,2,2,1,2,23
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,1,1,0,1,2,0,3,1,1,0,0,0,2,0,0,0,0,0,4,2,5,3,2,1,1,23
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,1,1,2,0,0,3,1,0,0,0,1,2,0,0,0,0,3,4,4,4,0,1,1,1,23
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,2,2,0,1,2,0,0,1,0,0,2,0,0,1,0,2,4,4,3,2,0,1,1,23
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,3,2,1,0,0,1,3,0,0,0,0,1,0,0,0,4,1,3,2,3,1,1,0,23
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,0,0,1,2,0,0,0,0,1,0,0,0,5,2,3,3,1,1,1,0,23
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,1,1,1,2,0,0,0,1,0,1,0,1,2,2,0,1,1,3,3,23
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,1,1,0,1,0,2,1,0,0,5,3,3,1,2,0,1,0,23
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2,1,2,2,2,1,1,1,23
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,2,0,0,0,0,0,0,0,0,3,3,2,3,2,2,0,0,23
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,2,0,0,0,0,0,1,0,2,3,1,1,1,1,1,2,23
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,2,1,1,0,0,1,4,2,2,1,0,1,1,23
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,3,2,2,0,1,0,1,1,23
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,3,1,3,1,2,1,1,0,23
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,1,0,1,2,0,0,2,1,1,2,23
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,2,1,1,0,1,1,0,0,23
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,2,2,0,0,0,0,23
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,1,1,0,1,0,1,0,23
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,1,0,0,0,23
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,1,23
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,23
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,24,9,3,1,1,0,23
Sharon Williams Losier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,11,3,1,1,2,23
Christine Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,1,1,0,23
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,0,0,23
Matthew Perks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,23
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,23
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,23
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23
Total,43,39,39,38,36,35,35,33,32,30,29,10,9,9,8,8,8,8,8,7,7,7,6,6,6,6,6,5,5,5,5,4,4,4,4,3,2,2,2,2,1,1,0,42,40,35,18,7,4,3,3,23
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
,Christine Hope,Christian Dicicco,Sharon Williams Losier,Joffie C Pittman,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,Scott Diclaudio,Ken Powell,Marissa Brumbach,Rainy Papademetriou,Brian T Ortelere,Abbe Fletman,Vince Giusini,Thomas Martin,Vincent N Melchiorre,Michael Fanning,Jennifer Schultz,Lyris Younge,James F Berardinelli,Vincent Furlong,Daine Grey Jr,Leon Goodman,Mia Roberts Perez,Tracy B Roman,Lynne M Summers,Jon Marshall,William J Ciancaglini,Anthony Kyriakakis,Deborah Watson Stokes,Chris Mallios,Stephanie M Sawyer,Wayne M D Bennett,Lucretia Clemons,Edward William Louden Jr,Frances Fattah,Kai Scott,Leon A King Ii,Stella Tsai,Joshua Hill,Shanese Johnson,Betsy Wahl,Rania Major,Chris Mccabe,Jodi Lobel,Sherman Toppin,Franklin A Bennett Iii,Sandjai Weaver,Starr Marshall Cash,Tangie M Boston,24
Christine Hope,31,28,18,6,4,3,2,1,18,15,17,12,13,11,13,10,7,10,14,10,5,11,13,4,7,9,10,4,4,4,10,6,8,6,10,2,8,7,6,7,6,9,6,6,3,6,4,2,3,4,3,24
Christian Dicicco,,8,30,7,6,2,3,3,36,32,19,29,26,28,25,24,22,21,10,8,7,7,10,8,11,9,12,5,8,5,12,5,8,5,7,2,5,6,5,3,5,7,2,5,3,5,2,3,2,1,2,24
Sharon Williams Losier,,,0,12,4,2,2,3,33,31,12,31,25,28,22,24,21,24,12,10,5,5,9,11,4,13,6,6,3,1,6,5,10,4,6,8,6,6,3,7,5,8,4,4,4,5,4,3,3,4,2,24
Joffie C Pittman,,,,3,6,4,2,2,10,15,6,11,8,6,5,10,3,6,7,9,9,4,6,11,8,9,4,8,1,4,6,4,7,3,3,6,3,7,2,1,3,2,1,1,1,0,3,2,3,3,2,24
Matthew Perks,,,,,0,1,1,0,7,7,3,4,3,1,1,2,2,2,5,5,6,4,2,6,4,8,4,8,2,2,3,2,2,3,3,4,2,4,2,0,0,1,0,1,0,0,1,1,1,0,0,24
Gary S Silver,,,,,,0,2,1,2,3,1,5,5,4,2,5,2,1,8,1,5,6,6,2,4,3,4,3,2,2,1,0,2,2,1,2,0,2,1,0,0,0,0,1,1,1,2,0,0,0,0,24
Franklin A Bennett Iii,,,,,,,0,2,3,0,3,2,0,0,4,1,2,1,3,1,2,3,0,2,3,0,3,1,2,1,0,1,2,2,1,2,2,1,2,1,2,2,1,2,1,3,0,1,1,0,0,24
Daniel R Sulman,,,,,,,,0,1,2,3,3,0,2,1,0,1,2,3,1,1,2,0,1,2,2,1,0,2,1,0,2,2,2,1,0,1,2,2,1,0,1,0,0,1,1,1,1,0,0,0,24
Scott Diclaudio,,,,,,,,,3,44,14,32,30,26,28,23,23,24,10,8,10,5,8,6,4,6,2,7,4,5,2,6,5,2,3,10,0,1,1,1,1,2,2,2,2,1,1,1,1,1,1,24
Ken Powell,,,,,,,,,,2,9,29,28,27,26,24,23,25,8,11,8,5,7,10,6,8,3,7,0,3,3,4,5,3,4,8,2,4,3,3,2,2,0,2,1,0,3,3,1,0,2,24
Marissa Brumbach,,,,,,,,,,,5,12,7,7,11,6,5,6,10,4,6,3,3,2,6,5,6,0,5,5,6,1,8,3,5,3,2,0,1,5,2,4,5,2,2,4,2,0,2,1,1,24
Rainy Papademetriou,,,,,,,,,,,,1,31,28,22,24,20,18,10,4,12,8,8,7,2,7,2,7,3,5,4,2,6,3,3,7,0,1,1,3,2,3,2,1,2,1,2,0,3,1,2,24
Brian T Ortelere,,,,,,,,,,,,,1,26,21,23,20,19,8,3,8,3,6,5,3,4,0,3,1,4,1,1,4,3,0,4,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,24
Abbe Fletman,,,,,,,,,,,,,,0,21,25,22,20,5,5,3,4,6,1,3,5,3,1,2,0,2,5,4,2,3,3,0,3,1,5,3,4,2,4,3,3,2,0,1,1,0,24
Vince Giusini,,,,,,,,,,,,,,,0,23,18,20,4,0,3,4,1,2,4,1,3,1,2,5,2,1,3,4,4,5,3,1,2,2,3,2,2,2,1,4,2,1,2,0,0,24
Thomas Martin,,,,,,,,,,,,,,,,1,19,18,4,4,4,6,3,6,5,6,6,3,3,4,4,3,4,6,4,4,1,5,1,3,5,3,0,2,3,0,5,1,2,0,1,24
Vincent N Melchiorre,,,,,,,,,,,,,,,,,1,23,1,3,1,5,0,1,1,2,1,0,5,2,0,4,4,2,2,1,0,1,2,3,2,1,0,1,3,1,0,0,0,0,0,24
Michael Fanning,,,,,,,,,,,,,,,,,,0,2,4,1,4,1,2,2,4,2,0,2,2,2,5,6,1,1,2,1,2,2,2,2,2,0,1,4,1,1,1,0,1,0,24
Jennifer Schultz,,,,,,,,,,,,,,,,,,,1,8,11,4,12,6,10,9,8,4,4,3,6,3,7,6,4,5,3,3,4,3,3,5,5,3,1,5,4,2,2,1,2,24
Lyris Younge,,,,,,,,,,,,,,,,,,,,0,4,5,9,6,6,8,6,5,2,0,5,6,3,1,5,5,2,3,5,5,3,2,1,2,3,1,2,0,0,2,1,24
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,1,8,8,8,5,6,2,5,3,6,3,2,2,2,1,6,0,1,0,1,3,0,0,2,1,0,2,0,2,0,1,24
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,0,7,5,4,6,5,5,5,6,3,4,3,4,3,2,1,2,2,3,4,1,1,0,3,1,1,0,1,0,1,24
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,0,6,7,6,4,6,0,2,7,3,3,2,4,3,3,3,3,2,3,3,3,3,1,3,3,1,0,1,2,24
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,0,5,9,4,9,1,2,4,1,4,5,3,5,4,6,2,1,4,4,0,1,1,0,1,3,1,0,1,24
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,0,6,8,3,4,3,8,3,6,4,5,1,4,5,3,2,4,2,1,2,1,4,4,1,1,2,2,24
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,3,1,8,4,7,2,5,6,4,6,3,5,3,5,1,3,2,2,2,2,3,2,1,24
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,2,9,2,7,4,7,2,3,6,3,1,3,7,2,5,0,5,3,2,3,2,2,24
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,3,1,1,3,4,6,3,4,3,0,1,1,0,0,1,0,0,1,2,0,1,24
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,3,2,1,0,0,0,0,0,2,2,0,0,0,4,1,0,0,0,0,0,24
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,3,2,2,0,0,1,0,2,1,0,1,1,1,3,0,1,0,1,24
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,8,1,5,0,4,4,2,2,2,3,1,3,1,3,2,1,3,3,3,24
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,0,0,2,4,2,2,3,1,0,1,4,0,1,2,1,1,0,24
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,1,2,4,1,2,0,5,1,2,1,4,1,1,2,3,1,24
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,4,3,3,3,3,2,1,1,2,4,2,2,0,0,24
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,4,3,4,2,4,1,3,0,4,2,2,2,1,1,24
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,2,1,1,1,2,0,1,1,0,2,0,0,24
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,5,2,2,3,1,3,1,2,0,4,1,1,0,24
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,2,5,1,3,1,1,2,4,1,2,0,24
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,1,3,0,1,0,2,1,1,0,24
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,3,2,3,2,0,2,1,0,24
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,2,3,2,1,3,1,0,1,24
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,0,5,1,3,2,2,1,24
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,0,1,1,1,24
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,2,2,1,1,0,24
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,24
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,24
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,24
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,24
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,24
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,24
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24
Total,96,79,53,32,14,13,9,8,69,58,45,45,43,39,39,38,32,31,30,23,22,22,21,19,19,19,18,17,17,16,16,15,15,15,14,13,13,13,11,11,10,10,9,9,8,8,8,6,6,5,3,24
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,25
